pups,juveniles,adult_females,subadult_males,adult_males,total
0.1782608695652174,0.05217391304347826,0.43478260869565216,0.16956521739130434,0.16521739130434782,46.0
0.1851063829787234,0.20851063829787234,0.39787234042553193,0.12127659574468085,0.08723404255319149,47.0
0.07083333333333333,0.4125,0.39166666666666666,0.0625,0.0625,48.0
0.07755102040816327,0.2,0.31020408163265306,0.2979591836734694,0.11428571428571428,49.0
0.034,0.42,0.428,0.062,0.056,50.0
0.10457516339869281,0.3137254901960784,0.20261437908496732,0.3006535947712418,0.0784313725490196,51.0
0.057692307692307696,0.3557692307692308,0.46153846153846156,0.03365384615384615,0.09134615384615384,52.0
0.0660377358490566,0.4088050314465409,0.4591194968553459,0.02830188679245283,0.03773584905660377,53.0
0.0,0.5740740740740741,0.375,0.023148148148148147,0.027777777777777776,54.0
0.0,0.509090909090909,0.42424242424242425,0.048484848484848485,0.01818181818181818,55.0
0.011904761904761904,0.4107142857142857,0.44642857142857145,0.047619047619047616,0.08333333333333333,56.0
0.05263157894736842,0.3263157894736842,0.5298245614035088,0.03859649122807018,0.05263157894736842,57.0
0.04827586206896552,0.2827586206896552,0.5517241379310345,0.04482758620689655,0.07241379310344828,58.0
0.0,0.49166666666666664,0.3333333333333333,0.14166666666666666,0.03333333333333333,60.0
0.36065573770491804,0.08196721311475409,0.4426229508196721,0.0,0.11475409836065574,61.0
0.03225806451612903,0.6129032258064516,0.3064516129032258,0.0,0.04838709677419355,62.0
0.0,0.5333333333333333,0.2761904761904762,0.1523809523809524,0.0380952380952381,63.0
0.015625,0.2734375,0.4296875,0.1875,0.09375,64.0
0.007692307692307693,0.46153846153846156,0.3153846153846154,0.17692307692307693,0.038461538461538464,65.0
0.2196969696969697,0.32954545454545453,0.3371212121212121,0.05303030303030303,0.06060606060606061,66.0
0.0,0.4216417910447761,0.4216417910447761,0.0708955223880597,0.08582089552238806,67.0
0.28431372549019607,0.20098039215686275,0.4068627450980392,0.029411764705882353,0.0784313725490196,68.0
0.16666666666666666,0.2427536231884058,0.463768115942029,0.050724637681159424,0.07608695652173914,69.0
0.0,0.45714285714285713,0.45714285714285713,0.02857142857142857,0.05714285714285714,70.0
0.11267605633802817,0.34808853118712274,0.41851106639839036,0.052313883299798795,0.06841046277665996,71.0
0.13055555555555556,0.2638888888888889,0.39166666666666666,0.14722222222222223,0.06666666666666667,72.0
0.07123287671232877,0.38904109589041097,0.36164383561643837,0.12054794520547946,0.057534246575342465,73.0
0.07027027027027027,0.4027027027027027,0.3972972972972973,0.08648648648648649,0.043243243243243246,74.0
0.6,0.0,0.32,0.0,0.08,75.0
0.0,0.618421052631579,0.34210526315789475,0.0,0.039473684210526314,76.0
0.06493506493506493,0.2683982683982684,0.5974025974025974,0.025974025974025976,0.04329004329004329,77.0
0.0,0.5064102564102564,0.4519230769230769,0.009615384615384616,0.03205128205128205,78.0
0.24261603375527427,0.1540084388185654,0.4936708860759494,0.0379746835443038,0.07172995780590717,79.0
0.2625,0.2,0.45625,0.00625,0.075,80.0
0.20164609053497942,0.3333333333333333,0.3786008230452675,0.0205761316872428,0.06584362139917696,81.0
0.024390243902439025,0.5640243902439024,0.34146341463414637,0.018292682926829267,0.051829268292682924,82.0
0.08674698795180723,0.6096385542168675,0.2385542168674699,0.02650602409638554,0.03855421686746988,83.0
0.12301587301587301,0.3492063492063492,0.42857142857142855,0.051587301587301584,0.047619047619047616,84.0
0.0,0.12941176470588237,0.24705882352941178,0.3411764705882353,0.2823529411764706,85.0
0.03255813953488372,0.3395348837209302,0.43953488372093025,0.11627906976744186,0.07209302325581396,86.0
0.0038314176245210726,0.6398467432950191,0.2720306513409962,0.05747126436781609,0.02681992337164751,87.0
0.1348314606741573,0.5318352059925093,0.20599250936329588,0.09737827715355805,0.0299625468164794,89.0
0.0,0.34444444444444444,0.24444444444444444,0.3055555555555556,0.10555555555555556,90.0
0.1565934065934066,0.17032967032967034,0.5879120879120879,0.019230769230769232,0.06593406593406594,91.0
0.16666666666666666,0.38405797101449274,0.3333333333333333,0.057971014492753624,0.057971014492753624,92.0
0.0,0.553763440860215,0.37992831541218636,0.02867383512544803,0.03763440860215054,93.0
0.04964539007092199,0.39361702127659576,0.425531914893617,0.05319148936170213,0.07801418439716312,94.0
0.12631578947368421,0.19649122807017544,0.4666666666666667,0.0912280701754386,0.11929824561403508,95.0
0.18541666666666667,0.225,0.37916666666666665,0.11666666666666667,0.09375,96.0
0.09690721649484536,0.3938144329896907,0.4144329896907217,0.04329896907216495,0.05154639175257732,97.0
0.42857142857142855,0.01020408163265306,0.3979591836734694,0.030612244897959183,0.1326530612244898,98.0
0.17845117845117844,0.2895622895622896,0.3872053872053872,0.06060606060606061,0.08417508417508418,99.0
0.0,0.46,0.47,0.0275,0.0425,100.0
0.16336633663366337,0.39603960396039606,0.3217821782178218,0.04950495049504951,0.06930693069306931,101.0
0.12605042016806722,0.27170868347338933,0.44537815126050423,0.06442577030812324,0.09243697478991597,102.0
0.0,0.4975728155339806,0.3470873786407767,0.10922330097087378,0.04611650485436893,103.0
0.0031746031746031746,0.21587301587301588,0.5365079365079365,0.17777777777777778,0.06666666666666667,105.0
0.024528301886792454,0.5018867924528302,0.3622641509433962,0.06792452830188679,0.04339622641509434,106.0
0.0,0.719626168224299,0.2523364485981308,0.009345794392523364,0.018691588785046728,107.0
0.16055045871559634,0.20642201834862386,0.5412844036697247,0.045871559633027525,0.045871559633027525,109.0
0.2972972972972973,0.0472972972972973,0.47072072072072074,0.09234234234234234,0.09234234234234234,111.0
0.20353982300884957,0.07079646017699115,0.5398230088495575,0.048672566371681415,0.13716814159292035,113.0
0.0,0.45217391304347826,0.48695652173913045,0.008695652173913044,0.05217391304347826,115.0
0.1206896551724138,0.39655172413793105,0.3850574712643678,0.03735632183908046,0.0603448275862069,116.0
0.2627118644067797,0.11864406779661017,0.5084745762711864,0.00847457627118644,0.1016949152542373,118.0
0.08823529411764706,0.40756302521008403,0.36554621848739494,0.07142857142857142,0.06722689075630252,119.0
0.020833333333333332,0.22916666666666666,0.6708333333333333,0.03958333333333333,0.03958333333333333,120.0
0.0,0.24793388429752067,0.6859504132231405,0.024793388429752067,0.04132231404958678,121.0
0.258130081300813,0.17682926829268292,0.4654471544715447,0.034552845528455285,0.06504065040650407,123.0
0.0967741935483871,0.4274193548387097,0.39919354838709675,0.024193548387096774,0.05241935483870968,124.0
0.18253968253968253,0.25396825396825395,0.4523809523809524,0.015873015873015872,0.09523809523809523,126.0
0.4409448818897638,0.05511811023622047,0.44881889763779526,0.0,0.05511811023622047,127.0
0.18359375,0.140625,0.53125,0.03125,0.11328125,128.0
0.07751937984496124,0.31007751937984496,0.42248062015503873,0.09689922480620156,0.09302325581395349,129.0
0.007692307692307693,0.4076923076923077,0.4230769230769231,0.11538461538461539,0.046153846153846156,130.0
0.07251908396946564,0.3435114503816794,0.49236641221374045,0.022900763358778626,0.06870229007633588,131.0
0.0,0.7651515151515151,0.1590909090909091,0.022727272727272728,0.05303030303030303,132.0
0.3684210526315789,0.03759398496240601,0.46616541353383456,0.015037593984962405,0.11278195488721804,133.0
0.10074626865671642,0.3843283582089552,0.30223880597014924,0.15298507462686567,0.05970149253731343,134.0
0.14814814814814814,0.2074074074074074,0.5037037037037037,0.02962962962962963,0.1111111111111111,135.0
0.33088235294117646,0.04411764705882353,0.5808823529411765,0.0,0.04411764705882353,136.0
0.0,0.21897810218978103,0.6934306569343066,0.058394160583941604,0.029197080291970802,137.0
0.0,0.1956521739130435,0.7246376811594203,0.050724637681159424,0.028985507246376812,138.0
0.0,0.4172661870503597,0.381294964028777,0.1366906474820144,0.06474820143884892,139.0
0.03546099290780142,0.3262411347517731,0.5212765957446809,0.03546099290780142,0.08156028368794327,141.0
0.39436619718309857,0.05985915492957746,0.4225352112676056,0.03169014084507042,0.09154929577464789,142.0
0.0,0.5664335664335665,0.34265734265734266,0.045454545454545456,0.045454545454545456,143.0
0.3576388888888889,0.041666666666666664,0.4826388888888889,0.034722222222222224,0.08333333333333333,144.0
0.35172413793103446,0.027586206896551724,0.5241379310344828,0.034482758620689655,0.06206896551724138,145.0
0.04081632653061224,0.3673469387755102,0.46938775510204084,0.04081632653061224,0.08163265306122448,147.0
0.3310810810810811,0.04054054054054054,0.4864864864864865,0.02027027027027027,0.12162162162162163,148.0
0.0,0.18791946308724833,0.7583892617449665,0.006711409395973154,0.04697986577181208,149.0
0.037527593818984545,0.2781456953642384,0.5607064017660044,0.059602649006622516,0.0640176600441501,151.0
0.375,0.006578947368421052,0.4934210526315789,0.05921052631578947,0.06578947368421052,152.0
0.0,0.5228758169934641,0.45098039215686275,0.0196078431372549,0.006535947712418301,153.0
0.36774193548387096,0.1935483870967742,0.36129032258064514,0.01935483870967742,0.05806451612903226,155.0
0.0,0.7371794871794872,0.09615384615384616,0.14743589743589744,0.019230769230769232,156.0
0.1308016877637131,0.35654008438818563,0.4472573839662447,0.023206751054852322,0.04219409282700422,158.0
0.36645962732919257,0.09316770186335403,0.36024844720496896,0.13664596273291926,0.043478260869565216,161.0
0.4110429447852761,0.024539877300613498,0.5030674846625767,0.0,0.06134969325153374,163.0
0.23780487804878048,0.12804878048780488,0.5304878048780488,0.018292682926829267,0.08536585365853659,164.0
0.24096385542168675,0.10240963855421686,0.5120481927710844,0.10843373493975904,0.03614457831325301,166.0
0.0,0.6568047337278107,0.3076923076923077,0.005917159763313609,0.029585798816568046,169.0
0.2573099415204678,0.2222222222222222,0.4619883040935672,0.023391812865497075,0.03508771929824561,171.0
0.0,0.5465116279069767,0.36046511627906974,0.06395348837209303,0.029069767441860465,172.0
0.5086705202312138,0.03468208092485549,0.3930635838150289,0.028901734104046242,0.03468208092485549,173.0
0.0,0.5828571428571429,0.4,0.011428571428571429,0.005714285714285714,175.0
0.0,0.5681818181818182,0.38636363636363635,0.011363636363636364,0.03409090909090909,176.0
0.21468926553672316,0.15630885122410546,0.5423728813559322,0.02071563088512241,0.06591337099811675,177.0
0.3111111111111111,0.03333333333333333,0.5111111111111111,0.05,0.09444444444444444,180.0
0.20165745856353592,0.2900552486187845,0.4419889502762431,0.016574585635359115,0.049723756906077346,181.0
0.3333333333333333,0.07650273224043716,0.5027322404371585,0.01639344262295082,0.07103825136612021,183.0
0.0,0.02717391304347826,0.907608695652174,0.016304347826086956,0.04891304347826087,184.0
0.0,0.1935483870967742,0.7096774193548387,0.05913978494623656,0.03763440860215054,186.0
0.08333333333333333,0.078125,0.6770833333333334,0.052083333333333336,0.109375,192.0
0.34196891191709844,0.04145077720207254,0.5181347150259067,0.015544041450777202,0.08290155440414508,193.0
0.36923076923076925,0.07692307692307693,0.4564102564102564,0.041025641025641026,0.05641025641025641,195.0
0.19095477386934673,0.23618090452261306,0.44221105527638194,0.06030150753768844,0.07035175879396985,199.0
0.435,0.015,0.45,0.0,0.1,200.0
0.39054726368159204,0.03980099502487562,0.4900497512437811,0.02736318407960199,0.05223880597014925,201.0
0.32038834951456313,0.08737864077669903,0.5,0.02912621359223301,0.06310679611650485,206.0
0.32367149758454106,0.24154589371980675,0.3526570048309179,0.033816425120772944,0.04830917874396135,207.0
0.0,0.2403846153846154,0.7163461538461539,0.02403846153846154,0.019230769230769232,208.0
0.3413078149920255,0.11483253588516747,0.45773524720893144,0.014354066985645933,0.07177033492822966,209.0
0.1595238095238095,0.33095238095238094,0.4166666666666667,0.023809523809523808,0.06904761904761905,210.0
0.3744075829383886,0.061611374407582936,0.45023696682464454,0.037914691943127965,0.07582938388625593,211.0
0.2248427672955975,0.2783018867924528,0.33962264150943394,0.0959119496855346,0.06132075471698113,212.0
0.40375586854460094,0.051643192488262914,0.49765258215962443,0.009389671361502348,0.03755868544600939,213.0
0.14746543778801843,0.2350230414746544,0.5299539170506913,0.027649769585253458,0.059907834101382486,217.0
0.2694063926940639,0.2420091324200913,0.4200913242009132,0.0,0.0684931506849315,219.0
0.19111111111111112,0.28,0.38222222222222224,0.044444444444444446,0.10222222222222223,225.0
0.2982456140350877,0.043859649122807015,0.5921052631578947,0.0043859649122807015,0.06140350877192982,228.0
0.3888888888888889,0.05555555555555555,0.4829059829059829,0.021367521367521368,0.05128205128205128,234.0
0.008438818565400843,0.8227848101265823,0.09282700421940929,0.07172995780590717,0.004219409282700422,237.0
0.0,0.325,0.6041666666666666,0.04583333333333333,0.025,240.0
0.39271255060728744,0.016194331983805668,0.5141700404858299,0.004048582995951417,0.0728744939271255,247.0
0.003875968992248062,0.10852713178294573,0.8565891472868217,0.007751937984496124,0.023255813953488372,258.0
0.17624521072796934,0.3218390804597701,0.39846743295019155,0.03065134099616858,0.07279693486590039,261.0
0.0,0.5509433962264151,0.4226415094339623,0.01509433962264151,0.011320754716981131,265.0
0.20300751879699247,0.14285714285714285,0.5488721804511278,0.0037593984962406013,0.10150375939849623,266.0
0.3888888888888889,0.08888888888888889,0.4185185185185185,0.03333333333333333,0.07037037037037037,270.0
0.2909090909090909,0.14545454545454545,0.44727272727272727,0.03272727272727273,0.08363636363636363,275.0
0.427536231884058,0.08333333333333333,0.4057971014492754,0.010869565217391304,0.07246376811594203,276.0
0.0,0.6173285198555957,0.33935018050541516,0.007220216606498195,0.036101083032490974,277.0
0.0,0.07168458781362007,0.8781362007168458,0.021505376344086023,0.02867383512544803,279.0
0.4,0.042105263157894736,0.48771929824561405,0.0,0.07017543859649122,285.0
0.28846153846153844,0.12237762237762238,0.4755244755244755,0.02972027972027972,0.08391608391608392,286.0
0.4290657439446367,0.02768166089965398,0.4532871972318339,0.010380622837370242,0.07958477508650519,289.0
0.5448275862068965,0.06551724137931035,0.3137931034482759,0.034482758620689655,0.041379310344827586,290.0
0.16838487972508592,0.23367697594501718,0.49828178694158076,0.041237113402061855,0.058419243986254296,291.0
0.4232081911262799,0.010238907849829351,0.49146757679180886,0.020477815699658702,0.05460750853242321,293.0
0.40202702702702703,0.04391891891891892,0.4864864864864865,0.006756756756756757,0.060810810810810814,296.0
0.19023569023569023,0.11952861952861953,0.6060606060606061,0.03535353535353535,0.04882154882154882,297.0
0.38461538461538464,0.030100334448160536,0.5451505016722408,0.006688963210702341,0.033444816053511704,299.0
0.31333333333333335,0.12333333333333334,0.4266666666666667,0.04833333333333333,0.08833333333333333,300.0
0.35737704918032787,0.022950819672131147,0.5377049180327869,0.019672131147540985,0.06229508196721312,305.0
0.0,0.49019607843137253,0.45751633986928103,0.0196078431372549,0.032679738562091505,306.0
0.3811074918566775,0.15309446254071662,0.38436482084690554,0.02280130293159609,0.05863192182410423,307.0
0.09646302250803858,0.2090032154340836,0.639871382636656,0.01607717041800643,0.03858520900321544,311.0
0.3557692307692308,0.057692307692307696,0.5096153846153846,0.019230769230769232,0.057692307692307696,312.0
0.3929712460063898,0.0,0.5399361022364217,0.019169329073482427,0.04792332268370607,313.0
0.45222929936305734,0.03821656050955414,0.445859872611465,0.012738853503184714,0.050955414012738856,314.0
0.4088050314465409,0.04716981132075472,0.5062893081761006,0.0,0.03773584905660377,318.0
0.40062111801242234,0.034161490683229816,0.46273291925465837,0.015527950310559006,0.08695652173913043,322.0
0.0061162079510703364,0.6238532110091743,0.3211009174311927,0.012232415902140673,0.03669724770642202,327.0
0.22492401215805471,0.21428571428571427,0.4574468085106383,0.030395136778115502,0.0729483282674772,329.0
0.34441087613293053,0.06948640483383686,0.486404833836858,0.02416918429003021,0.0755287009063444,331.0
0.16566265060240964,0.0963855421686747,0.6295180722891566,0.02710843373493976,0.08132530120481928,332.0
0.17714285714285713,0.2857142857142857,0.4114285714285714,0.06,0.06571428571428571,350.0
0.4602272727272727,0.022727272727272728,0.45454545454545453,0.014204545454545454,0.048295454545454544,352.0
0.27932960893854747,0.025139664804469275,0.5782122905027933,0.019553072625698324,0.09776536312849161,358.0
0.3877005347593583,0.06149732620320856,0.4839572192513369,0.0106951871657754,0.05614973262032086,374.0
0.0,0.28835978835978837,0.6878306878306878,0.007936507936507936,0.015873015873015872,378.0
0.37994722955145116,0.0079155672823219,0.5461741424802111,0.021108179419525065,0.044854881266490766,379.0
0.0,0.8877284595300261,0.018276762402088774,0.08877284595300261,0.005221932114882507,383.0
0.0,0.18298969072164947,0.7731958762886598,0.028350515463917526,0.015463917525773196,388.0
0.3520408163265306,0.012755102040816327,0.5433673469387755,0.02040816326530612,0.07142857142857142,392.0
0.3870967741935484,0.0024813895781637717,0.5682382133995038,0.0,0.04218362282878412,403.0
0.45185185185185184,0.044444444444444446,0.4246913580246914,0.024691358024691357,0.05432098765432099,405.0
0.2867647058823529,0.14215686274509803,0.42401960784313725,0.0392156862745098,0.10784313725490197,408.0
0.3502415458937198,0.17149758454106281,0.34541062801932365,0.04106280193236715,0.09178743961352658,414.0
0.41445783132530123,0.04819277108433735,0.4987951807228916,0.004819277108433735,0.033734939759036145,415.0
0.0,0.4817351598173516,0.4817351598173516,0.01141552511415525,0.02511415525114155,438.0
0.3900226757369615,0.09750566893424037,0.4376417233560091,0.022675736961451247,0.05215419501133787,441.0
0.4314606741573034,0.008988764044943821,0.4898876404494382,0.0022471910112359553,0.06741573033707865,445.0
0.33259911894273125,0.1013215859030837,0.5,0.006607929515418502,0.05947136563876652,454.0
0.5159235668789809,0.04246284501061571,0.39278131634819535,0.008492569002123142,0.040339702760084924,471.0
0.35355648535564854,0.029288702928870293,0.5188284518828452,0.03138075313807531,0.06694560669456066,478.0
0.36666666666666664,0.07916666666666666,0.475,0.010416666666666666,0.06875,480.0
0.31392931392931395,0.08316008316008316,0.5384615384615384,0.02079002079002079,0.04365904365904366,481.0
0.41164658634538154,0.02610441767068273,0.4979919678714859,0.004016064257028112,0.060240963855421686,498.0
0.0039447731755424065,0.4181459566074951,0.5522682445759369,0.0039447731755424065,0.021696252465483234,507.0
0.4223968565815324,0.08447937131630648,0.444007858546169,0.005893909626719057,0.043222003929273084,509.0
0.436046511627907,0.03294573643410853,0.48643410852713176,0.011627906976744186,0.03294573643410853,516.0
0.34923664122137404,0.05725190839694656,0.5133587786259542,0.019083969465648856,0.061068702290076333,524.0
0.39811320754716983,0.020754716981132074,0.5433962264150943,0.009433962264150943,0.02830188679245283,530.0
0.24861878453038674,0.18232044198895028,0.5101289134438306,0.0055248618784530384,0.053406998158379376,543.0
0.0,0.8922800718132855,0.09156193895870736,0.005385996409335727,0.010771992818671455,557.0
0.3710247349823322,0.019434628975265017,0.5388692579505301,0.0176678445229682,0.053003533568904596,566.0
0.43859649122807015,0.012280701754385965,0.519298245614035,0.005263157894736842,0.02456140350877193,570.0
0.3767361111111111,0.059027777777777776,0.5,0.012152777777777778,0.052083333333333336,576.0
0.4565587734241908,0.12776831345826234,0.34071550255536626,0.022146507666098807,0.05281090289608177,587.0
0.45918367346938777,0.023809523809523808,0.45408163265306123,0.013605442176870748,0.04931972789115646,588.0
0.3904923599320883,0.03735144312393888,0.48896434634974534,0.013582342954159592,0.06960950764006792,589.0
0.398989898989899,0.03872053872053872,0.46296296296296297,0.03367003367003367,0.06565656565656566,594.0
0.3118811881188119,0.07755775577557755,0.5577557755775577,0.006600660066006601,0.0462046204620462,606.0
0.20394736842105263,0.18996710526315788,0.5444078947368421,0.022203947368421052,0.039473684210526314,608.0
0.2096273291925466,0.03571428571428571,0.593167701863354,0.062111801242236024,0.09937888198757763,644.0
0.0015479876160990713,0.4102167182662539,0.541795665634675,0.017027863777089782,0.029411764705882353,646.0
0.0,0.9478390461997019,0.022354694485842028,0.01639344262295082,0.013412816691505217,671.0
0.0,0.4992764109985528,0.4761215629522431,0.0,0.024602026049204053,691.0
0.4132231404958678,0.05647382920110193,0.44352617079889806,0.02203856749311295,0.06473829201101929,726.0
0.36363636363636365,0.04439746300211417,0.5137420718816068,0.012684989429175475,0.06553911205073996,946.0
0.3938294010889292,0.007259528130671506,0.5372050816696915,0.012704174228675136,0.04900181488203267,1102.0
0.4123148869836321,0.020265003897116135,0.5307872174590803,0.003897116134060795,0.03273577552611068,1283.0
