pups,juveniles,adult_females,subadult_males,adult_males,total
0.05639097744360902,0.4567669172932331,0.44360902255639095,0.015037593984962405,0.02819548872180451,76.0
0.21153846153846154,0.20192307692307693,0.5416666666666666,0.003205128205128205,0.041666666666666664,78.0
0.17215189873417722,0.3139240506329114,0.45569620253164556,0.020253164556962026,0.0379746835443038,79.0
0.053125,0.315625,0.503125,0.075,0.053125,80.0
0.0,0.9753086419753086,0.0,0.0,0.024691358024691357,81.0
0.20426829268292682,0.3719512195121951,0.3780487804878049,0.003048780487804878,0.042682926829268296,82.0
0.22409638554216868,0.25542168674698795,0.4457831325301205,0.01927710843373494,0.05542168674698795,83.0
0.10317460317460317,0.2261904761904762,0.47619047619047616,0.14285714285714285,0.051587301587301584,84.0
0.12941176470588237,0.21568627450980393,0.592156862745098,0.011764705882352941,0.050980392156862744,85.0
0.17732558139534885,0.17151162790697674,0.5523255813953488,0.029069767441860465,0.06976744186046512,86.0
0.2727272727272727,0.07954545454545454,0.5795454545454546,0.0,0.06818181818181818,88.0
0.08146067415730338,0.43820224719101125,0.3960674157303371,0.056179775280898875,0.028089887640449437,89.0
0.0,0.2388888888888889,0.5166666666666667,0.16111111111111112,0.08333333333333333,90.0
0.14652014652014653,0.23076923076923078,0.4432234432234432,0.14652014652014653,0.03296703296703297,91.0
0.002150537634408602,0.6602150537634408,0.21935483870967742,0.1010752688172043,0.017204301075268817,93.0
0.18085106382978725,0.19148936170212766,0.5851063829787234,0.005319148936170213,0.03723404255319149,94.0
0.21052631578947367,0.22631578947368422,0.5263157894736842,0.0,0.03684210526315789,95.0
0.07291666666666667,0.5260416666666666,0.3697916666666667,0.010416666666666666,0.020833333333333332,96.0
0.01020408163265306,0.6122448979591837,0.3010204081632653,0.05612244897959184,0.02040816326530612,98.0
0.036,0.46,0.454,0.016,0.034,100.0
0.0891089108910891,0.400990099009901,0.3564356435643564,0.10396039603960396,0.04950495049504951,101.0
0.0,0.3333333333333333,0.6274509803921569,0.0,0.0392156862745098,102.0
0.11974110032362459,0.36245954692556637,0.46601941747572817,0.012944983818770227,0.038834951456310676,103.0
0.3076923076923077,0.07692307692307693,0.5576923076923077,0.009615384615384616,0.04807692307692308,104.0
0.12063492063492064,0.38095238095238093,0.4095238095238095,0.015873015873015872,0.07301587301587302,105.0
0.4398148148148148,0.032407407407407406,0.4861111111111111,0.009259259259259259,0.032407407407407406,108.0
0.22477064220183487,0.24770642201834864,0.48623853211009177,0.022935779816513763,0.01834862385321101,109.0
0.18181818181818182,0.22727272727272727,0.5484848484848485,0.0030303030303030303,0.03939393939393939,110.0
0.20089285714285715,0.2767857142857143,0.4732142857142857,0.008928571428571428,0.04017857142857143,112.0
0.13569321533923304,0.5545722713864307,0.24778761061946902,0.02359882005899705,0.038348082595870206,113.0
0.0,0.18421052631578946,0.7982456140350878,0.017543859649122806,0.0,114.0
0.07173913043478261,0.3717391304347826,0.4717391304347826,0.03260869565217391,0.05217391304347826,115.0
0.3706896551724138,0.04310344827586207,0.5344827586206896,0.017241379310344827,0.034482758620689655,116.0
0.1794871794871795,0.05982905982905983,0.688034188034188,0.017094017094017096,0.05555555555555555,117.0
0.2966101694915254,0.1271186440677966,0.5169491525423728,0.025423728813559324,0.03389830508474576,118.0
0.15966386554621848,0.23529411764705882,0.5294117647058824,0.01680672268907563,0.058823529411764705,119.0
0.0,0.6528925619834711,0.024793388429752067,0.2809917355371901,0.04132231404958678,121.0
0.1885245901639344,0.26229508196721313,0.4672131147540984,0.0,0.08196721311475409,122.0
0.11827956989247312,0.2661290322580645,0.46774193548387094,0.09946236559139784,0.04838709677419355,124.0
0.2698412698412698,0.2857142857142857,0.3994708994708995,0.0026455026455026454,0.042328042328042326,126.0
0.023255813953488372,0.29844961240310075,0.6085271317829457,0.03488372093023256,0.03488372093023256,129.0
0.35384615384615387,0.046153846153846156,0.5230769230769231,0.007692307692307693,0.06923076923076923,130.0
0.45038167938931295,0.06870229007633588,0.42748091603053434,0.022900763358778626,0.030534351145038167,131.0
0.19696969696969696,0.3446969696969697,0.4356060606060606,0.007575757575757576,0.015151515151515152,132.0
0.3235294117647059,0.09558823529411764,0.45588235294117646,0.029411764705882353,0.09558823529411764,136.0
0.17625899280575538,0.15827338129496402,0.6079136690647482,0.017985611510791366,0.039568345323741004,139.0
0.18928571428571428,0.3607142857142857,0.3964285714285714,0.007142857142857143,0.04642857142857143,140.0
0.4014084507042254,0.007042253521126761,0.5211267605633803,0.014084507042253521,0.056338028169014086,142.0
0.17832167832167833,0.3356643356643357,0.3986013986013986,0.027972027972027972,0.05944055944055944,143.0
0.4791666666666667,0.0,0.4513888888888889,0.0,0.06944444444444445,144.0
0.0,0.23448275862068965,0.7241379310344828,0.027586206896551724,0.013793103448275862,145.0
0.0,0.2635135135135135,0.6148648648648649,0.07432432432432433,0.0472972972972973,148.0
0.11409395973154363,0.2953020134228188,0.47651006711409394,0.026845637583892617,0.087248322147651,149.0
0.2733333333333333,0.02666666666666667,0.6533333333333333,0.006666666666666667,0.04,150.0
0.4370860927152318,0.013245033112582781,0.5033112582781457,0.0,0.046357615894039736,151.0
0.49673202614379086,0.013071895424836602,0.47058823529411764,0.006535947712418301,0.013071895424836602,153.0
0.4025974025974026,0.03896103896103896,0.5194805194805194,0.006493506493506494,0.032467532467532464,154.0
0.0,0.7371794871794872,0.09615384615384616,0.14743589743589744,0.019230769230769232,156.0
0.0,0.34394904458598724,0.6369426751592356,0.0,0.01910828025477707,157.0
0.2468354430379747,0.12025316455696203,0.5379746835443038,0.012658227848101266,0.08227848101265822,158.0
0.34591194968553457,0.050314465408805034,0.5471698113207547,0.006289308176100629,0.050314465408805034,159.0
0.17177914110429449,0.3067484662576687,0.4447852760736196,0.02147239263803681,0.05521472392638037,163.0
0.0,0.5670731707317073,0.4146341463414634,0.012195121951219513,0.006097560975609756,164.0
0.46060606060606063,0.012121212121212121,0.4727272727272727,0.0,0.05454545454545454,165.0
0.3235294117647059,0.10588235294117647,0.5,0.0,0.07058823529411765,170.0
0.3488372093023256,0.06976744186046512,0.5058139534883721,0.0,0.0755813953488372,172.0
0.3179190751445087,0.023121387283236993,0.5722543352601156,0.0,0.08670520231213873,173.0
0.4114285714285714,0.07428571428571429,0.48,0.005714285714285714,0.02857142857142857,175.0
0.0,0.5681818181818182,0.38636363636363635,0.011363636363636364,0.03409090909090909,176.0
0.41853932584269665,0.025280898876404494,0.5112359550561798,0.0,0.0449438202247191,178.0
0.00558659217877095,0.08379888268156424,0.8938547486033519,0.00558659217877095,0.0111731843575419,179.0
0.42777777777777776,0.0,0.5555555555555556,0.0,0.016666666666666666,180.0
0.0,0.027624309392265192,0.9171270718232044,0.0055248618784530384,0.049723756906077346,181.0
0.19505494505494506,0.2774725274725275,0.4945054945054945,0.008241758241758242,0.024725274725274724,182.0
0.45108695652173914,0.02717391304347826,0.43478260869565216,0.010869565217391304,0.07608695652173914,184.0
0.11621621621621622,0.25135135135135134,0.5432432432432432,0.032432432432432434,0.05675675675675676,185.0
0.34574468085106386,0.06914893617021277,0.5212765957446809,0.0,0.06382978723404255,188.0
0.4126984126984127,0.06878306878306878,0.4656084656084656,0.005291005291005291,0.047619047619047616,189.0
0.20207253886010362,0.29015544041450775,0.42487046632124353,0.02072538860103627,0.06217616580310881,193.0
0.36254295532646047,0.08762886597938144,0.48625429553264604,0.012027491408934709,0.05154639175257732,194.0
0.3207070707070707,0.08080808080808081,0.5176767676767676,0.0025252525252525255,0.07828282828282829,198.0
0.4129353233830846,0.07960199004975124,0.46766169154228854,0.0,0.03980099502487562,201.0
0.42574257425742573,0.09405940594059406,0.44554455445544555,0.0,0.034653465346534656,202.0
0.34146341463414637,0.08292682926829269,0.4975609756097561,0.00975609756097561,0.06829268292682927,205.0
0.0,0.6019417475728155,0.33495145631067963,0.03398058252427184,0.02912621359223301,206.0
0.4075829383886256,0.052132701421800945,0.5023696682464455,0.009478672985781991,0.02843601895734597,211.0
0.29559748427672955,0.23742138364779874,0.3742138364779874,0.03773584905660377,0.055031446540880505,212.0
0.0,0.43661971830985913,0.5446009389671361,0.004694835680751174,0.014084507042253521,213.0
0.27555555555555555,0.14666666666666667,0.49777777777777776,0.03111111111111111,0.04888888888888889,225.0
0.31004366812227074,0.13973799126637554,0.48034934497816595,0.026200873362445413,0.043668122270742356,229.0
0.0,0.32489451476793246,0.6075949367088608,0.046413502109704644,0.02109704641350211,237.0
0.4495798319327731,0.09243697478991597,0.39915966386554624,0.004201680672268907,0.0546218487394958,238.0
0.37656903765690375,0.012552301255230125,0.5648535564853556,0.0,0.04602510460251046,239.0
0.38589211618257263,0.04979253112033195,0.5186721991701245,0.0,0.04564315352697095,241.0
0.4493927125506073,0.02834008097165992,0.4574898785425101,0.004048582995951417,0.06072874493927125,247.0
0.0,0.4899598393574297,0.46987951807228917,0.012048192771084338,0.028112449799196786,249.0
0.043824701195219126,0.15139442231075698,0.7450199203187251,0.00796812749003984,0.05179282868525897,251.0
0.4166666666666667,0.0873015873015873,0.4365079365079365,0.003968253968253968,0.05555555555555555,252.0
0.42745098039215684,0.0196078431372549,0.5294117647058824,0.00392156862745098,0.0196078431372549,255.0
0.18702290076335878,0.2366412213740458,0.5114503816793893,0.026717557251908396,0.03816793893129771,262.0
0.0,0.553030303030303,0.42045454545454547,0.015151515151515152,0.011363636363636364,264.0
0.23308270676691728,0.16165413533834586,0.5375939849624061,0.011278195488721804,0.05639097744360902,266.0
0.550185873605948,0.07063197026022305,0.32342007434944237,0.03345724907063197,0.022304832713754646,269.0
0.44814814814814813,0.0,0.5259259259259259,0.003703703703703704,0.022222222222222223,270.0
0.0,0.072992700729927,0.8905109489051095,0.010948905109489052,0.025547445255474453,274.0
0.0,0.6218181818181818,0.3418181818181818,0.0036363636363636364,0.03272727272727273,275.0
0.4064748201438849,0.04316546762589928,0.49280575539568344,0.0,0.05755395683453238,278.0
0.08833922261484099,0.21554770318021202,0.6431095406360424,0.014134275618374558,0.038869257950530034,283.0
0.38144329896907214,0.061855670103092786,0.5051546391752577,0.0,0.05154639175257732,291.0
0.4080267558528428,0.0,0.5551839464882943,0.0033444816053511705,0.033444816053511704,299.0
0.0,0.4983388704318937,0.45514950166112955,0.013289036544850499,0.03322259136212625,301.0
0.41214057507987223,0.04153354632587859,0.5111821086261981,0.0,0.03514376996805112,313.0
0.1724137931034483,0.10031347962382445,0.6551724137931034,0.009404388714733543,0.06269592476489028,319.0
0.006172839506172839,0.6265432098765432,0.32407407407407407,0.009259259259259259,0.033950617283950615,324.0
0.2916666666666667,0.026785714285714284,0.6041666666666666,0.008928571428571428,0.06845238095238096,336.0
0.33815028901734107,0.1531791907514451,0.4190751445086705,0.017341040462427744,0.07225433526011561,346.0
0.46418338108882523,0.022922636103151862,0.4584527220630373,0.014326647564469915,0.04011461318051576,349.0
0.0,0.9331476323119777,0.019498607242339833,0.04178272980501393,0.005571030640668524,359.0
0.39335180055401664,0.06371191135734072,0.49584487534626037,0.00554016620498615,0.04155124653739612,361.0
0.2275132275132275,0.14947089947089948,0.5978835978835979,0.003968253968253968,0.021164021164021163,378.0
0.0,0.18421052631578946,0.7736842105263158,0.02894736842105263,0.013157894736842105,380.0
0.41687979539641945,0.11125319693094629,0.3989769820971867,0.01278772378516624,0.06010230179028133,391.0
0.3969465648854962,0.002544529262086514,0.5826972010178118,0.0,0.017811704834605598,393.0
0.41545893719806765,0.04830917874396135,0.5,0.0024154589371980675,0.033816425120772944,414.0
0.44339622641509435,0.009433962264150943,0.49528301886792453,0.0023584905660377358,0.049528301886792456,424.0
0.5152224824355972,0.07728337236533958,0.351288056206089,0.01873536299765808,0.03747072599531616,427.0
0.3418013856812933,0.10392609699769054,0.5103926096997691,0.004618937644341801,0.03926096997690531,433.0
0.3917995444191344,0.0979498861047836,0.4396355353075171,0.022779043280182234,0.04783599088838269,439.0
0.37555555555555553,0.024444444444444446,0.5511111111111111,0.0044444444444444444,0.044444444444444446,450.0
0.004395604395604396,0.3978021978021978,0.5758241758241758,0.002197802197802198,0.01978021978021978,455.0
0.5317286652078774,0.0437636761487965,0.3851203501094092,0.00437636761487965,0.0350109409190372,457.0
0.4482758620689655,0.05603448275862069,0.4504310344827586,0.004310344827586207,0.040948275862068964,464.0
0.3240343347639485,0.08369098712446352,0.555793991416309,0.0,0.03648068669527897,466.0
0.0,0.4518201284796574,0.5096359743040685,0.01284796573875803,0.02569593147751606,467.0
0.37606837606837606,0.0811965811965812,0.4829059829059829,0.004273504273504274,0.05555555555555555,468.0
0.3900414937759336,0.02074688796680498,0.549792531120332,0.002074688796680498,0.03734439834024896,482.0
0.4218106995884774,0.024691358024691357,0.5041152263374485,0.00205761316872428,0.047325102880658436,486.0
0.4240631163708087,0.08481262327416174,0.4457593688362919,0.005917159763313609,0.03944773175542406,507.0
0.44031311154598823,0.033268101761252444,0.4911937377690802,0.005870841487279843,0.029354207436399216,511.0
0.35477582846003897,0.05847953216374269,0.5165692007797271,0.01364522417153996,0.056530214424951264,513.0
0.4049904030710173,0.02111324376199616,0.54510556621881,0.005758157389635317,0.023032629558541268,521.0
0.25375939849624063,0.18609022556390978,0.5206766917293233,0.0018796992481203006,0.03759398496240601,532.0
0.0,0.8878504672897196,0.09532710280373832,0.005607476635514018,0.011214953271028037,535.0
0.0,0.31204379562043794,0.6386861313868614,0.032846715328467155,0.016423357664233577,548.0
0.24050632911392406,0.03074141048824593,0.64376130198915,0.012658227848101266,0.07233273056057866,553.0
0.4015957446808511,0.04964539007092199,0.48936170212765956,0.0070921985815602835,0.05230496453900709,564.0
0.40069686411149824,0.03832752613240418,0.5,0.003484320557491289,0.05749128919860627,574.0
0.4671280276816609,0.02422145328719723,0.4619377162629758,0.0034602076124567475,0.04325259515570934,578.0
0.31711409395973156,0.07550335570469799,0.5604026845637584,0.003355704697986577,0.0436241610738255,596.0
0.0,0.9545454545454546,0.022727272727272728,0.010606060606060607,0.012121212121212121,660.0
0.0,0.4992764109985528,0.4761215629522431,0.0,0.024602026049204053,691.0
0.42016806722689076,0.056022408963585436,0.4495798319327731,0.011204481792717087,0.06302521008403361,714.0
0.3757159221076747,0.032073310423825885,0.5269186712485682,0.006872852233676976,0.058419243986254296,873.0
0.4037209302325581,0.0074418604651162795,0.5497674418604651,0.0027906976744186047,0.03627906976744186,1075.0
0.41719242902208203,0.02050473186119874,0.5354889589905363,0.0,0.026813880126182965,1268.0
